#        face_x          face_y          face_z      gradU_xx      gradU_xy      gradU_xz      gradU_yx      gradU_yy      gradU_yz      gradU_zx      gradU_zy      gradU_zz             U_x             U_y             U_z              kl              kt             nut           omega
    0.097679752               0            0.05     -0.17790772  -5.4836824e-06  -5.5214877e-21       3551.0092     0.070533867  -1.2582868e-21   1.1578676e-21   3.5689165e-26   3.5935212e-41               0               0               0             0.1             0.1               0        11601891
    0.098758435               0            0.05     -0.17493999  -5.2602898e-06   1.0488789e-20       3532.2995      0.06923897   9.3878844e-19  -1.1031761e-21  -3.3171525e-26   6.6142579e-41               0               0               0             0.1             0.1               0        11601891
    0.099848367               0            0.05     -0.17202144  -5.0642822e-06   1.8385818e-22       3513.7103     0.067992905   4.1944373e-18  -1.2359679e-13  -2.3916897e-18  -1.4754175e-34               0               0               0             0.1             0.1               0        11601891
     0.10094967               0            0.05     -0.16915117  -4.8090008e-06   -5.423331e-21       3495.2403     0.066764519  -9.2734572e-19   1.1118897e-21   3.1611241e-26   3.5649448e-41               0               0               0             0.1             0.1               0        11601891
     0.10206245               0            0.05     -0.16633155  -4.8964086e-06  -4.8748281e-21       3476.8893      0.06561707    1.609677e-18  -1.0602961e-21  -3.1212616e-26  -3.1075048e-41               0               0               0             0.1             0.1               0        11601891
     0.10318684               0            0.05     -0.16356339  -4.9133996e-06  -1.0065875e-20       3458.6555     0.064316751  -6.8840177e-19   6.2753208e-14   1.1669513e-18  -1.2490172e-35               0               0               0             0.1             0.1               0        11601891
     0.10432296               0            0.05     -0.16084167  -4.3146901e-06  -4.7401662e-21       3440.5382     0.063133113  -1.5888547e-18   6.3075515e-14   1.1574217e-18  -2.9128502e-35               0               0               0             0.1             0.1               0        11601891
     0.10547092               0            0.05     -0.15816092  -3.9454047e-06   4.7176105e-21       3422.5366     0.062110094  -3.1558908e-18   1.2679972e-13   2.3010836e-18  -1.1692093e-34               0               0               0             0.1             0.1               0        11601891
     0.10663086               0            0.05     -0.15552295  -3.9984591e-06   9.6695389e-21       3404.6509     0.061092991   8.9423897e-19  -9.1203118e-22  -2.3448111e-26   5.6704951e-41               0               0               0             0.1             0.1               0        11601891
     0.10780289               0            0.05      -0.1529332  -4.0708931e-06   4.5414349e-21       3386.8797     0.060020499   8.9286455e-19  -2.7578043e-21  -7.3409349e-26   8.1894505e-41               0               0               0             0.1             0.1               0        11601891
     0.10898715               0            0.05     -0.15038727  -3.9477148e-06  -8.9562979e-21       3369.2221     0.058942843   2.4241202e-18  -6.4385373e-14  -1.1263896e-18  -4.6324449e-35               0               0               0             0.1             0.1               0        11601891
     0.11018375               0            0.05     -0.14788357  -3.7198652e-06  -9.1451431e-21       3351.6774     0.057912282  -3.9496446e-18   1.2943615e-13   2.2364751e-18  -1.5252853e-34               0               0               0             0.1             0.1               0        11601891
     0.11139284               0            0.05     -0.14542194  -3.4634143e-06   1.3273327e-20       3334.2449     0.056934458  -1.5235445e-18   6.5052899e-14   1.1108217e-18  -2.9725012e-35               0               0               0             0.1             0.1               0        11601891
     0.11261454               0            0.05     -0.14300095  -3.3962693e-06   4.4890036e-21       3316.9237     0.056022494  -2.1583615e-19  -6.5389865e-14   -1.104428e-18   4.2549704e-36               0               0               0             0.1             0.1               0        11601891
     0.11384897               0            0.05      -0.1406211  -3.4818662e-06  -1.1006761e-22       3299.7134      0.05506151  -8.6021021e-19   8.0806274e-22   2.0008137e-26   6.3249067e-43               0               0               0             0.1             0.1               0        11601891
     0.11509628               0            0.05     -0.13828034  -3.1752138e-06   4.2584669e-21       3282.6127     0.054081815  -1.0594757e-18  -6.6070289e-14  -1.0885236e-18   2.1324507e-35               0               0               0             0.1             0.1               0        11601891
      0.1163566               0            0.05     -0.13597885  -3.1828442e-06    3.974347e-21       3265.6216      0.05327407   2.3378512e-18  -6.6413783e-14  -1.0834484e-18   -4.754541e-35               0               0               0             0.1             0.1               0        11601891
     0.11763007               0            0.05     -0.13371578  -3.2146294e-06  -1.6556817e-23       3248.7388     0.052269347   1.2653542e-18  -1.3351895e-13  -2.1482024e-18  -5.2004417e-35               0               0               0             0.1             0.1               0        11601891
     0.11891681               0            0.05      -0.1314892  -2.9390424e-06  -1.1964908e-20        3231.964     0.051425539   6.2707224e-19  -6.7107404e-14  -1.0677824e-18  -1.3020119e-35               0               0               0             0.1             0.1               0        11601891
     0.12021697               0            0.05     -0.12930019  -2.9387974e-06  -1.8274313e-22       3215.2964     0.050560415  -6.2457119e-19   6.7457577e-14   1.0607679e-18  -1.3103632e-35               0               0               0             0.1             0.1               0        11601891
      0.1215307               0            0.05     -0.12714803  -2.8453194e-06   1.9586874e-22       3198.7355     0.049698975   1.4492371e-18  -6.7810017e-14  -1.0535689e-18  -3.0722386e-35               0               0               0             0.1             0.1               0        11601891
